dept_analytics_id,date,year,month,quarter,day_of_week,is_weekend,hospital_id,hospital_name,department_id,department_name,department_type,floor_number,is_24x7,established_year,department_head_name,total_beds,occupied_beds_count,bed_occupancy_rate_pct,target_occupancy_rate_pct,patients_admitted_count,patients_discharged_count,readmission_count,readmission_rate_pct,target_readmission_rate_pct,mortality_count,mortality_rate_pct,avg_length_of_stay_days,target_avg_los_days,avg_treatment_time_hours,transfer_events_count,bed_turnaround_time_hours,nurses_on_duty,doctors_on_duty,base_nurses_per_shift,base_doctors_per_shift,staff_to_patient_ratio,equipment_downtime_hours,avg_patient_age,avg_satisfaction_score,total_billing_usd,avg_cost_per_patient_usd,monthly_budget_allocated_usd,department_efficiency_score,record_source_system,last_updated_timestamp
DA00144870,2022-09-08,2022,9,3,Thursday,False,H006,Green Valley Hospital,D05,Paediatrics,Non-Surgical,4,False,2014,Dr. Daniel Nguyen,43,25,58.14,79.37363723417208,2.0,1.0,2.0,100.0,11.995526469076752,0.0,0.0,3.5,3.08613342812635,45.056666666666665,3.0,1.52,13,2,12,3,0.52,0.0,69.5,1.0,9463.57,4731.78,226270.17301367465,0.0,Analytics-ETL,2022-09-09
DA00141197,2022-08-18,2022,8,3,Thursday,False,H006,Green Valley Hospital,D03,Neurology,Non-Surgical,7,False,2010,Dr. Ivan Costa,20,13,65.0,71.09296740279328,1.0,0.0,0.0,0.0,6.969238543405929,0.0,0.0,2.0,5.000849484281568,48.0,2.0,4.28,1,1,3,1,0.08,2.02,35.0,3.0,0.0,0.0,568181.5278277652,57.6,analytics-etl,2022-08-21
DA00146297,2021-08-05,2021,8,3,Thursday,False,H006,Green Valley Hospital,D06,GEN SURGERY,Surgical,3,False,2010,Dr. Priya Nguyen,53,33,62.26,71.10945595720021,1.0,1.0,0.0,0.0,8.377235671975022,0.0,0.0,3.0,3.3651998226654927,15.8,1.0,4.03,9,3,7,3,0.27,0.12,72.0,2.0,6073.56,6073.56,442167.1249396848,68.3,Manual Aggregation,2021-08-06
DA00019317,2023-11-23,2023,11,4,Thursday,False,H001,St. Mary General Hospital,D11,Gastro,Non-Surgical,3,False,2004,Dr. Wei Ahmed,26,18,69.23,71.81009855774681,1.0,2.0,1.0,100.0,7.748164891044,0.0,0.0,5.0,3.618070994881048,30.975,5.0,3.51,10,4,10,5,0.56,0.2,80.0,,9886.21,9886.21,155027.1851915387,0.0,Manual Aggregation,2023-11-24
DA00127531,2025-03-17,2025,3,1,Monday,False,H005,Metro City Hospital,D10,Pulmonology,Non-Surgical,6,False,2014,Dr. Yusuf Park,34,25,73.53,82.11704246481328,2.0,2.0,0.0,0.0,13.13274864966142,0.0,0.0,4.0,6.1958568241395255,86.625,2.0,7.16,10,1,11,2,0.4,0.33,41.0,2.5,11332.54,5666.27,625810.6745256557,53.1,Analytics-ETL,2025-03-20
DA00218278,2023-09-11,2023,9,3,Monday,False,H008,Horizon Care Hospital,D15,Urology ,Surgical,6,False,2015,Dr. Noah Khan,33,20,60.61,70.56480491629499,0.0,0.0,0.0,,6.699844862468791,0.0,,,6.246319602728754,,0.0,3.93,13,2,11,3,0.65,0.08,,,,,319340.2646790007,70.7,Analytics-ETL,2023-09-13
DA00212386,2022-07-24,2022,7,3,Sunday,True,H008,Horizon Care Hospital,D12,Psychiatry Dept,Non-Surgical,3,False,2002,Dr. Grace Ivanov,29,13,44.83,82.57148321286073,0.0,2.0,0.0,,9.86413412818488,0.0,,,4.710076330925897,,4.0,2.6,9,4,12,3,0.69,0.3,,,,,531103.3257180979,64.1,Manual Aggregation,2022-07-27
DA00266219,2024-12-19,2024,12,4,Thursday,False,H010,Evercare Medical Center,D11,Gastroenterology,Non-Surgical,6,False,2003,Dr. Elena Johnson,50,34,68.0,81.83390650649233,1.0,1.0,1.0,100.0,6.248206543263806,0.0,0.0,5.0,4.027270450996578,120.0,1.0,6.56,8,5,6,4,0.24,0.28,,,11101.9,11101.9,497841.5925013592,0.0,BI-Warehouse,2024-12-20
DA00112594,2024-04-22,2024,4,2,Monday,False,H005,Metro City Hospital,D02,Orthopedics,Surgical,6,False,2008,Dr. Omar Khan,55,43,78.18,70.91492523905634,1.0,0.0,1.0,100.0,6.597729241309683,0.0,0.0,5.0,6.074659943831811,105.72,1.0,2.96,8,3,9,4,0.19,0.01,22.0,5.0,7208.13,7208.13,116091.6921432408,0.0,Analytics-ETL,2024-04-23
DA00232803,2023-06-20,2023,6,2,Tuesday,False,H009,Pinecrest General Hospital,D08,OB-GYN,Surgical,6,True,2005,Dr. Sofia Muller,43,28,65.12,71.84916565538657,0.0,0.0,0.0,,6.317137486038196,0.0,,,5.778824372618417,33.25,2.0,7.61,11,3,9,3,0.39,0.1,,,,,647419.18741547,73.9,Manual Aggregation,2023-06-21
DA00190080,2021-06-25,2021,6,2,Friday,False,H007,Unity Regional Medical Center,D15,Urology Dept,Surgical,8,False,2016,Dr. Mei Kumar,53,34,64.15,79.51355174783579,2.0,0.0,1.0,50.0,6.424620777204254,0.0,0.0,6.0,5.154507659408623,101.73333333333332,4.0,2.07,4,5,6,5,0.12,0.33,11.0,2.0,19580.5,9790.25,637028.6644638566,22.3,BI-Warehouse,2021-06-29
DA00005883,2022-02-09,2022,2,1,Wednesday,False,H001,St. Mary General Hospital,D04,Oncology,Non-Surgical,7,True,2014,Dr. Priya Brown,29,23,79.31,71.27587211614282,2.0,1.0,0.0,0.0,8.113643519523748,0.0,0.0,5.0,4.368835255301364,76.75333333333333,6.0,3.88,9,1,9,2,0.39,1.04,42.0,,18895.92,,586696.9616779506,72.9,Analytics-ETL,2022-02-10
DA00024713,2023-09-02,2023,9,3,Saturday,True,H001,St. Mary General Hospital,D14,Gen. Medicine,Non-Surgical,4,True,2008,Dr. Chloe Rossi,28,15,53.57,84.08190751312696,1.0,0.0,1.0,100.0,12.756402811742838,0.0,0.0,2.0,3.4565915726275684,27.92,4.0,4.66,8,3,8,4,0.53,1.46,61.0,,4062.54,4062.54,430025.20180427807,0.0,Analytics-ETL,2023-09-03
DA00254425,2022-09-03,2022,9,3,Saturday,True,H010,Evercare Medical Center,D05,Pediatrics Dept,Non-Surgical,4,False,2009,Dr. Elena Ahmed,26,14,53.85,70.28035291956894,1.0,0.0,1.0,100.0,6.399224349544558,0.0,0.0,3.0,2.7898110180345905,72.0,2.0,2.7,5,1,4,1,0.36,0.09,23.0,2.0,4024.23,4024.23,84140.07222609472,0.0,Manual Aggregation,2022-09-04
DA00015511,2023-06-22,2023,6,2,Thursday,False,H001,St. Mary General Hospital,D09,nephrology ,Non-Surgical,5,True,1998,Dr. Carlos Ali,24,17,70.83,70.1391536683842,2.0,2.0,2.0,100.0,9.255989684096631,0.0,0.0,4.5,3.788391145923892,108.0,3.0,3.06,1,3,3,3,0.06,0.34,30.5,3.5,11951.13,5975.56,569729.3811244272,0.0,Manual Aggregation,2023-06-25
DA00257389,2025-10-15,2025,10,4,Wednesday,False,H010,Evercare Medical Center,D06,Gen. Surgery,Surgical,7,True,2001,Dr. Yusuf Ahmed,30,21,70.0,73.57768467364221,2.0,2.0,2.0,100.0,9.078877631366328,0.0,0.0,3.0,2.7124314996391874,14.816666666666668,5.0,4.79,11,5,9,4,0.52,0.17,72.5,,8039.87,4019.94,216576.72051479464,0.0,BI-Warehouse,2025-10-16
DA00014757,2021-05-29,2021,5,2,Saturday,True,H001,St. Mary General Hospital,D09,Renal,Non-Surgical,5,True,1998,Dr. Carlos Ali,24,16,66.67,70.1391536683842,1.0,1.0,0.0,0.0,9.255989684096631,0.0,0.0,13.0,3.788391145923892,212.97,2.0,3.54,2,2,3,3,0.12,0.72,73.0,7.0,10799.74,10799.74,569729.3811244272,40.5,Analytics-ETL,2021-05-30
DA00248437,2021-04-11,2021,4,2,Sunday,True,H010,Evercare Medical Center,D02,Orthopedic,Surgical,3,False,2008,Dr. Carlos Petrov,46,34,73.91,83.74080309870322,0.0,1.0,0.0,,6.702106890947037,0.0,,,3.309262910981102,9.5,1.0,1.92,13,5,13,4,0.38,0.04,,,,,197338.5681296822,79.1,Manual Aggregation,2021-04-15
DA00123415,2023-12-09,2023,12,4,Saturday,True,H005,Metro City Hospital,D08,obstetrics and gynecology,Surgical,2,False,2012,Dr. Priya Smith,41,31,75.61,86.5783787267215,1.0,0.0,0.0,0.0,12.62041039385926,0.0,0.0,4.0,2.507822229937417,64.365,3.0,0.2,3,3,4,2,0.1,1.19,94.0,5.0,6766.1,6766.1,380002.2393649855,45.8,Analytics-ETL,2023-12-12
DA00197888,2022-11-11,2022,11,4,Friday,False,H008,Horizon Care Hospital,D04,oncology,Non-Surgical,3,True,2012,Dr. Omar Reddy,52,35,67.31,81.68301211281863,0.0,1.0,0.0,,7.612268455942234,0.0,,,6.070097985512106,,3.0,4.96,7,4,9,5,0.2,0.17,,,,,417232.86967469886,74.5,BI-Warehouse,2022-11-15
DA00136287,2024-03-08,2024,3,1,Friday,False,H005,Metro City Hospital,D15,URO,Surgical,1,False,2002,Dr. Yusuf Johnson,29,22,75.86,82.78466630640156,1.0,0.0,1.0,100.0,7.576508793741058,0.0,0.0,16.0,5.757998530100416,44.17666666666667,3.0,3.01,10,1,8,2,0.45,0.35,80.0,5.0,25567.17,25567.17,365135.6424547896,0.0,BI-Warehouse,2024-03-11
DA00270020,2025-05-17,2025,5,2,Saturday,True,H010,Evercare Medical Center,D13,Intensive Care Unit,Critical,1,True,2011,Dr. Noah Chen,23,13,56.52,87.33086672746097,1.0,0.0,1.0,100.0,12.13511523179142,0.0,0.0,6.0,4.155135788668806,144.0,1.0,4.13,5,4,6,3,0.38,0.04,70.0,1.0,13405.47,13405.47,100184.08600426352,0.0,Analytics-ETL,2025-05-18
DA00088922,2024-06-27,2024,6,2,Thursday,False,H004,Sunrise Health Institute,D04,Onco,Non-Surgical,7,False,2009,Dr. Grace Reddy,55,38,69.09,79.82205151644878,4.0,2.0,2.0,50.0,11.622503027418311,0.0,0.0,4.75,3.5923534791226333,102.52,6.0,0.98,11,4,13,4,0.29,0.32,30.75,3.6666666666666665,35417.67,8854.42,155129.01159967695,24.2,Analytics-ETL,2024-07-01
DA00121856,2024-09-01,2024,9,3,Sunday,True,H005,Metro City Hospital,D07,emergency medicine,Critical,3,True,2016,Dr. Elena Rossi,26,15,57.69,83.64193900474721,1.0,5.0,1.0,100.0,6.90055353728984,0.0,0.0,3.0,5.193947817299168,12.78,5.0,2.8,11,5,11,4,0.73,0.08,83.0,1.0,4146.75,4146.75,554903.6404187329,0.0,Analytics-ETL,2024-09-05
DA00167797,2025-06-19,2025,6,2,Thursday,False,H007,Unity Regional Medical Center,D02,Orthopedics,Surgical,3,False,2000,Dr. Emma Ivanov,58,43,74.14,77.3733505134881,0.0,1.0,0.0,,6.851473717895608,0.0,,,5.30892516034938,37.03,2.0,3.29,3,3,3,3,0.07,0.21,,,,,122984.80650759651,76.9,Manual Aggregation,2025-06-22
DA00251646,2025-01-23,2025,1,1,Thursday,False,H010,Evercare Medical Center,D03,neuro ,Non-Surgical,2,True,2005,Dr. Emma Garcia,52,35,67.31,81.83095955241637,1.0,2.0,0.0,0.0,13.197267646668076,0.0,0.0,9.0,5.4917828089188525,52.535,3.0,3.09,1,1,3,1,0.03,0.12,72.0,,10157.24,10157.24,545387.9339512195,49.1,Analytics-ETL,2025-01-25
DA00020744,2022-10-20,2022,10,4,Thursday,False,H001,St. Mary General Hospital,D12,Psychiatry Dept,Non-Surgical,5,False,2002,Dr. Yusuf Brown,39,25,64.1,87.4241457465595,0.0,0.0,0.0,,6.703808547917501,0.0,,,4.760450877148065,87.57,2.0,2.72,3,2,5,2,0.12,1.26,,,,,433532.00995808817,70.2,Analytics-ETL,2022-10-21
DA00221059,2021-04-23,2021,4,2,Friday,False,H009,Pinecrest General Hospital,D02,Orthopedics Dept.,Surgical,8,False,2009,Dr. Ravi Johnson,58,43,74.14,75.66156940594462,1.0,1.0,0.0,0.0,6.762967236967449,0.0,0.0,9.0,5.074130130633987,95.47,4.0,3.28,4,5,3,5,0.09,0.51,61.0,5.0,10141.48,10141.48,553853.5908887801,63.9,BI-WAREHOUSE,2021-04-26
DA00138575,2025-06-13,2025,6,2,Friday,False,H006,Green Valley Hospital,D01,cardiology ,Non-Surgical,6,True,2002,Dr. Priya Muller,35,22,62.86,81.23949562077763,2.0,1.0,2.0,100.0,13.094417128651374,0.0,0.0,6.5,5.7468526123498105,75.81,6.0,5.2,6,5,8,5,0.27,1.04,39.5,4.5,14165.42,"$7,082.71",141976.86623828573,0.0,Analytics-ETL,2025-06-15
DA00087140,2024-08-10,2024,8,3,Saturday,True,H004,Sunrise Health Institute,D03,neuro ,Non-Surgical,8,True,2005,Dr. Yusuf Chen,42,24,57.14,70.31945053620532,3.0,1.0,0.0,0.0,11.513335810458305,0.0,0.0,3.333333333333333,2.654599493893223,73.64333333333333,4.0,3.17,5,5,7,5,0.21,0.24,56.333333333333336,2.333333333333333,9475.99,3158.66,193072.2226611804,54.5,BI-Warehouse,2024-08-13
DA00083799,2025-06-17,2025,6,2,Tuesday,False,H004,Sunrise Health Institute,D01,Cardiology,Non-Surgical,3,True,2008,Dr. Carlos Ahmed,47,30,63.83,87.36862689893935,3.0,2.0,3.0,100.0,11.349813705800464,0.0,0.0,3.6666666666666665,5.267863032479902,,5.0,3.4,9,2,7,1,0.3,0.0,13.666666666666666,6.666666666666667,21257.08,7085.69,418293.8143550544,0.0,BI-Warehouse,2025-06-18
DA00005320,2025-07-26,2025,7,3,Saturday,True,H001,St. Mary General Hospital,D03,Neurology,Non-Surgical,7,False,2005,Dr. Liam Chen,43,24,55.81,77.96906020767103,1.0,1.0,0.0,0.0,12.999662721009791,0.0,0.0,2.0,3.612165598968061,48.0,2.0,3.99,5,3,5,2,0.21,0.47,95.0,3.0,4667.93,4667.93,201499.6870683616,46.8,Manual Aggregation,2025-07-29
DA00215731,2021-09-20,2021,9,3,Monday,False,H008,Horizon Care Hospital,D14,Gen. Medicine,Non-Surgical,6,False,2002,Dr. Liam Ahmed,52,39,75.0,80.17106685991287,0.0,4.0,0.0,,9.824054695904785,0.0,,,6.3631871020474495,,2.0,3.16,7,1,8,2,0.18,0.24,,,,,136189.16869884304,76.8,Analytics-ETL,2021-09-23
DA00093485,2021-12-25,2021,12,4,Saturday,True,H004,Sunrise Health Institute,D07,Emergency,Critical,5,True,2011,Dr. James Chen,24,15,62.5,80.18316567027316,2.0,0.0,0.0,0.0,7.1680340043382,0.0,0.0,7.5,6.129091951840088,66.42,3.0,1.91,10,2,10,2,0.67,0.26,37.5,3.5,15592.09,7796.04,469529.07772743545,55.1,BI-Warehouse,2021-12-26
DA00118354,2025-01-29,2025,1,1,Wednesday,False,H005,Metro City Hospital,D05,Pediatrics,Non-Surgical,5,True,1998,Dr. Liam Chen,20,14,70.0,74.03353190000436,3.0,3.0,2.0,66.67,9.696546141990058,0.0,0.0,2.333333333333333,3.631162402703972,56.0,5.0,1.2,11,3,12,3,0.79,0.04,48.5,4.5,9519.45,3173.15,192527.346831532,1.4,BI-Warehouse,2025-01-30
DA00183818,2024-05-02,2024,5,2,Thursday,False,H007,Unity Regional Medical Center,D11,Gastroenterology,Non-Surgical,2,False,2004,Dr. Wei Brown,20,15,75.0,81.466859262633,0.0,1.0,0.0,,7.396058240677395,0.0,,,4.814425685786205,,2.0,4.19,1,4,3,4,0.07,0.43,,,,,626966.0537807542,72.4,  Analytics-ETL  ,2024-05-05
DA00158013,2023-09-04,2023,9,3,Monday,False,H006,Green Valley Hospital,D12,Mental Health,Non-Surgical,2,True,2009,Dr. Carlos Smith,35,21,60.0,76.64503125094635,1.0,1.0,0.0,0.0,13.222753383419748,0.0,0.0,12.0,3.990640912921577,,2.0,,8,4,9,5,0.38,0.91,32.0,,21802.82,21802.82,94575.54854983486,39.1,Manual Aggregation,2023-09-06
DA00055128,2021-12-14,2021,12,4,Tuesday,False,H003,Riverside Community Hospital,D01,Cardio,Non-Surgical,2,True,2018,,53,42,79.25,72.21278347919282,2.0,1.0,0.0,0.0,13.411719703722444,0.0,0.0,3.5,3.3049455319123537,66.91,4.0,5.62,10,5,12,4,0.24,0.44,45.5,2.0,6971.07,3485.54,578835.0600829162,59.1,Analytics-ETL,2021-12-17
DA00177539,2022-02-21,2022,2,1,Monday,False,H007,Unity Regional Medical Center,D08,Obs & Gyn,Surgical,1,True,2002,Dr. Grace Chen,36,31,86.11,85.67511988277654,2.0,2.0,0.0,0.0,7.734556212894641,0.0,0.0,4.5,6.222626543557266,44.09,3.0,1.16,8,3,8,3,0.26,0.64,37.0,4.0,15449.27,7724.64,125372.63690704538,63.5,Analytics-ETL,2022-02-25
DA00072686,2025-01-11,2025,1,1,Saturday,True,H003,Riverside Community Hospital,D10,pulmonology,Non-Surgical,3,False,2014,Dr. Ivan Garcia,31,24,77.42,73.45767442610698,2.0,1.0,1.0,50.0,13.662563526823206,0.0,0.0,4.0,3.6575993470220034,94.88333333333333,6.0,0.45,5,5,7,4,0.21,0.3,55.0,,13631.02,6815.51,85913.35572311135,32.3,BI-Warehouse,2025-01-12
DA00072050,2023-04-16,2023,4,2,Sunday,True,H003,Riverside Community Hospital,D10,PULMO,Non-Surgical,3,False,2014,Dr. Ivan Garcia,31,23,74.19,73.45767442610698,0.0,1.0,0.0,,13.662563526823206,0.0,,,3.6575993470220034,,1.0,3.66,6,5,7,4,0.26,1.17,,,,,85913.35572311135,70.1,BI-Warehouse,2023-04-18
DA00079132,2022-09-06,2022,9,3,Tuesday,False,H003,Riverside Community Hospital,D14,GEN MED,Non-Surgical,3,True,2014,Dr. Emma Khan,31,20,64.52,81.78728369783508,1.0,1.0,1.0,100.0,12.816276960269956,0.0,0.0,3.0,3.1931949210166497,51.435,3.0,2.89,1,5,3,4,0.05,0.35,90.0,,3503.31,3503.31,531035.4829670902,0.0,Analytics-ETL,2022-09-07
DA00176301,2023-10-02,2023,10,4,Monday,False,H007,Unity Regional Medical Center,D07,emergency medicine,  Critical  ,2,True,2009,Dr. Ivan Smith,35,20,57.14,79.4953079920652,0.0,0.0,0.0,,13.867678273269064,0.0,,,2.8369158901001823,,2.0,0.2,9,5,11,5,0.45,0.09,,,,,509950.789234883,70.1,BI-Warehouse,2023-10-03
DA00026266,2022-12-03,2022,12,4,Saturday,True,H001,St. Mary General Hospital,D15,Urology,Surgical,8,False,2002,Dr. Wei Rossi,56,34,60.71,81.41967231858676,2.0,1.0,0.0,0.0,7.012337795182536,0.0,0.0,7.5,5.700272629807422,181.4525,7.0,3.74,10,3,10,4,0.29,0.31,74.5,6.0,20133.16,10066.58,204273.0188411614,55.8,Analytics-ETL,2022-12-04
DA00000832,2023-04-12,2023,4,2,Wednesday,False,H001,St. Mary General Hospital,D01,Cardiology,Non-Surgical,6,True,2004,Dr. Liam Ali,28,22,78.57,87.9244377795784,2.0,1.0,1.0,50.0,6.629804270095992,0.0,0.0,2.0,3.068927261120207,25.7,5.0,0.87,10,5,11,5,0.45,0.45,44.0,2.0,7433.08,3716.54,183069.57380720717,17.5,Analytics-ETL,2023-04-13
DA00022497,2022-08-08,2022,8,3,Monday,False,H001,St. Mary General Hospital,D13,I.C.U.,Critical,4,True,2008,Dr. Carlos Silva,26,16,61.54,81.03849306506227,2.0,1.0,0.0,0.0,6.156952092916164,0.0,0.0,4.0,4.521859342689088,70.35000000000001,6.0,4.41,4,3,6,4,0.25,2.1,40.0,9.0,12683.03,6341.52,602538.237935388,61.8,Manual Aggregation,2022-08-11
DA00011293,2021-12-03,2021,12,4,Friday,False,H001,St. Mary General Hospital,D07,Emergency,Critical,3,True,2012,Dr. Liam Ivanov,26,16,61.54,74.52418725011506,1.0,0.0,1.0,100.0,8.670849768291056,0.0,0.0,3.0,4.780422115299062,61.5,3.0,3.11,4,3,6,4,0.25,0.58,32.0,2.0,4592.31,4592.31,322590.74146890384,0.0,Manual Aggregation,2021-12-04
DA00217471,2021-06-26,2021,6,2,Saturday,True,H008,Horizon Care Hospital,D15,Urology,Surgical,6,False,2015,Dr. Noah Khan,33,21,63.64,70.56480491629499,0.0,2.0,0.0,,6.699844862468791,0.0,,,6.246319602728754,,1.0,5.48,9,2,11,3,0.43,0.32,,,,,319340.2646790007,73.5,Analytics-ETL,2021-06-27
DA00137898,2023-08-06,2023,8,3,Sunday,True,H006,Green Valley Hospital,D01,CARDIOLOGY,Non-Surgical,6,True,2002,Dr. Priya Muller,35,19,54.29,81.23949562077763,4.0,1.0,2.0,50.0,13.094417128651374,0.0,0.0,5.25,5.7468526123498105,63.3475,5.0,5.59,8,5,8,5,0.42,0.44,58.0,4.5,32136.62,,141976.86623828573,23.8,ANALYTICS-ETL,2023-08-07
DA00097610,2023-04-12,2023,4,2,Wednesday,False,H004,Sunrise Health Institute,D09,Nephrology Dept,non-surgical,4,False,2000,Dr. Ivan Rossi,51,37,72.55,82.74438004441926,2.0,0.0,1.0,50.0,7.677362009058505,0.0,0.0,6.5,6.170942661572416,131.6266666666667,3.0,3.97,5,5,3,5,0.14,0.35,66.5,1.5,5762.36,2881.18,231074.98029482536,14.9,Analytics-ETL,2023-04-15
DA00206659,2021-11-17,2021,11,4,Wednesday,False,H008,Horizon Care Hospital,D09,Nephrology Dept,Non-Surgical,7,True,2016,Dr. Ivan Ali,52,38,73.08,79.99306635567757,0.0,1.0,0.0,,6.541513097707131,0.0,,,4.626014772531455,17.62,3.0,3.7,9,5,10,4,0.24,0.32,,,,,329269.3076406198,76.8,Analytics-ETL,2021-11-18
DA00126590,2022-08-19,2022,8,3,Friday,False,H005,Metro City Hospital,D10,Pulmonology Dept,Non-Surgical,6,False,2014,Dr. Yusuf Park,34,23,67.65,82.11704246481328,1.0,2.0,0.0,0.0,13.13274864966142,0.0,0.0,4.0,6.1958568241395255,51.9,2.0,2.5,9,1,11,2,0.39,0.29,3.0,,8804.59,,625810.6745256557,46.8,BI-Warehouse,2022-08-21
DA00162480,2025-11-27,2025,11,4,Thursday,False,H006,Green Valley Hospital,D14,General Medicine,Non-Surgical,2,True,2017,Dr. Mei Costa,35,25,71.43,79.16811572742316,2.0,0.0,2.0,100.0,6.4359981292843935,0.0,0.0,4.0,2.723136939104712,52.85,3.0,5.36,10,2,9,3,0.4,0.28,72.5,2.5,13751.21,6875.6,298253.0057397213,0.0,Analytics-ETL,2025-11-28
DA00183237,2022-09-29,2022,9,3,Thursday,False,H007,Unity Regional Medical Center,D11,GI Dept,Non-Surgical,2,False,2004,Dr. Wei Brown,20,13,65.0,81.466859262633,0.0,3.0,0.0,,7.396058240677395,0.0,,,4.814425685786205,,2.0,4.36,2,5,3,4,0.15,0.05,,,,,626966.0537807542,74.5,Analytics-ETL,2022-09-30
DA00041902,2025-09-26,2025,9,3,Friday,False,H002,Lakeview Medical Center,D08,OBGYN,Surgical,1,False,2000,Dr. Daniel Garcia,49,31,63.27,70.69220621233491,1.0,3.0,1.0,100.0,12.929009401697089,0.0,0.0,6.0,3.635610418182405,72.0,4.0,3.86,2,4,4,5,0.06,0.52,15.0,,7730.06,7730.06,293439.300119685,0.0,BI-Warehouse,2025-09-29
DA00189513,2024-12-05,2024,12,4,Thursday,False,H007,Unity Regional Medical Center,D14,general medicine ,Non-Surgical,1,True,2005,Dr. Aisha Garcia,53,39,73.58,77.34259187737005,0.0,0.0,0.0,,7.976124803149832,0.0,,,5.9127856214428185,1.02,2.0,4.22,8,2,7,2,0.21,0.51,,,,,422000.0023083645,78.5,BI-Warehouse,2024-12-07
DA00191774,2021-02-13,2021,2,1,Saturday,True,H008,Horizon Care Hospital,D01,Cardiology Dept,Non-Surgical,6,False,1999,Dr. Nadia Khan,23,18,78.26,82.60666216884464,4.0,3.0,1.0,25.0,11.365731262983097,0.0,0.0,4.5,5.427468548227382,54.88333333333333,8.0,4.8,13,4,12,3,0.72,0.05,56.5,3.75,28537.94,"$7,134.48",455145.1793859592,62.7,  Analytics-ETL  ,2021-02-14
DA00241294,2021-09-19,2021,9,3,Sunday,True,H009,Pinecrest General Hospital,D13,Intensive Care Unit,Critical,6,True,2008,Dr. Ravi Nguyen,29,17,58.62,78.53299354751302,2.0,2.0,1.0,50.0,9.25888158094368,0.0,0.0,4.5,3.5339916040990063,45.38857142857143,8.0,6.45,10,3,12,4,0.59,0.23,33.0,5.5,17202.62,8601.31,649065.1569144105,23.3,Analytics-ETL,2021-09-21
DA00117936,2023-12-08,2023,12,4,Friday,False,H005,Metro City Hospital,D05,Pediatrics,Non-Surgical,5,True,1998,Dr. Liam Chen,20,16,80.0,74.03353190000436,3.0,1.0,3.0,100.0,9.696546141990058,0.0,0.0,3.6666666666666665,3.631162402703972,,5.0,3.28,12,2,12,3,0.75,0.86,48.0,3.6666666666666665,16677.33,5559.11,192527.346831532,0.0,Analytics-ETL,2023-12-11
DA00122623,2021-10-08,2021,10,4,Friday,False,H005,Metro City Hospital,D08,Obs & Gyn,Surgical,2,False,2012,Dr. Priya Smith,41,28,68.29,86.5783787267215,0.0,2.0,0.0,,12.62041039385926,0.0,,,2.507822229937417,126.235,4.0,2.86,4,1,4,2,0.14,0.1,,,,,380002.2393649855,75.4,Manual Aggregation,2021-10-09
DA00066502,2023-02-05,2023,2,1,Sunday,True,H003,Riverside Community Hospital,D07,Emergency Dept,Critical,7,True,2018,Dr. Noah Smith,24,17,70.83,87.69907255843346,1.0,3.0,1.0,100.0,9.431967083219035,0.0,0.0,3.0,3.420082623183856,72.0,4.0,3.0,13,4,12,5,0.76,0.03,40.0,4.0,5824.12,5824.12,127074.90232519971,0.0,Manual Aggregation,2023-02-08
DA00234264,2022-06-20,2022,6,2,Monday,False,H009,Pinecrest General Hospital,D09,NEPHRO,Non-Surgical,5,True,2017,Dr. Grace Nguyen,44,30,68.18,83.03347737405392,0.0,0.0,0.0,,6.814482400452933,0.0,,,4.841708043816137,,0.0,2.61,9,2,7,1,0.3,0.25,,,,,232746.7910863511,80.5,Analytics-ETL,2022-06-21
DA00209831,2025-07-25,2025,7,3,Friday,False,H008,Horizon Care Hospital,D10,Respiratory Medicine,Non-Surgical,7,True,2006,Dr. Ivan Petrov,37,23,62.16,84.78720674912962,3.0,1.0,2.0,66.67,10.885742699876213,0.0,0.0,5.333333333333333,2.643375324540146,26.7425,5.0,2.38,13,6,12,5,0.57,0.04,47.333333333333336,2.0,6894.01,2298.0,227963.66171338013,0.0,Analytics-ETL,2025-07-27
DA00120997,2022-04-26,2022,4,2,Tuesday,False,H005,Metro City Hospital,D07,emergency medicine,  Critical  ,3,True,2016,Dr. Elena Rossi,26,19,73.08,83.64193900474721,3.0,1.0,2.0,66.67,6.90055353728984,0.0,0.0,6.666666666666667,5.193947817299168,75.70833333333333,8.0,2.71,13,3,11,4,0.68,0.15,47.66666666666666,,30424.9,10141.63,554903.6404187329,0.3,Manual Aggregation,2022-04-27
DA00269090,2022-10-30,2022,10,4,Sunday,True,H010,Evercare Medical Center,D13,I.C.U.,Critical,1,True,2011,Dr. Noah Chen,23,14,60.87,87.33086672746097,1.0,2.0,1.0,100.0,12.13511523179142,0.0,0.0,5.0,4.155135788668806,60.86,3.0,0.52,7,2,6,3,0.5,0.11,75.0,,10105.76,,100184.08600426352,0.0,BI-Warehouse,2022-11-01
DA00054034,2023-12-16,2023,12,4,Saturday,True,H002,Lakeview Medical Center,D15,Urology,Surgical,2,True,2005,Dr. Nadia Chen,42,29,69.05,71.10005884347885,0.0,0.0,0.0,,8.715063054283831,0.0,,,5.801750175088836,41.57,2.0,3.71,3,5,6,5,0.1,1.38,,,,,221023.3499216563,79.6,Analytics-ETL,2023-12-17
