date,hospital_id,hospital_name,department_id,department_name,department_type,total_beds,occupied_beds_count,bed_occupancy_rate_pct,patients_admitted_count,patients_discharged_count,readmission_count,readmission_rate_pct,mortality_count,mortality_rate_pct,avg_length_of_stay_days,avg_treatment_time_hours,transfer_events_count,nurses_on_duty,doctors_on_duty,staff_to_patient_ratio,equipment_downtime_hours,avg_satisfaction_score,department_efficiency_score,external_benchmark_available_beds,external_benchmark_patients_refused
2022-12-13,1,HMIS Hospital,4,Pediatrics,Clinical,70,24,34.29,3,9,0.0,0.0,,,6.111111111111111,,,,,,,,,,
2022-12-14,1,HMIS Hospital,4,Pediatrics,Clinical,70,20,28.57,5,6,0.0,0.0,,,5.166666666666667,,,,,,,,,,
2022-12-15,1,HMIS Hospital,4,Pediatrics,Clinical,70,15,21.43,1,3,0.0,0.0,,,3.6666666666666665,,,,,,,,,,
2022-12-16,1,HMIS Hospital,4,Pediatrics,Clinical,70,14,20.0,2,2,0.0,0.0,,,3.0,,,,,,,,,,
2022-12-17,1,HMIS Hospital,4,Pediatrics,Clinical,70,15,21.43,3,2,0.0,0.0,,,4.5,,,,,,,,,,
2022-12-18,1,HMIS Hospital,4,Pediatrics,Clinical,70,15,21.43,2,2,0.0,0.0,,,7.0,,,,,,,,,,
2022-12-19,1,HMIS Hospital,4,Pediatrics,Clinical,70,14,20.0,1,2,0.0,0.0,,,3.5,,,,,,,,,,
2022-12-20,1,HMIS Hospital,4,Pediatrics,Clinical,70,16,22.86,4,3,0.0,0.0,,,4.0,,,,,,,,,,
2022-12-21,1,HMIS Hospital,4,Pediatrics,Clinical,70,18,25.71,5,3,0.0,0.0,,,3.6666666666666665,,,,,,,,,,
2022-12-22,1,HMIS Hospital,4,Pediatrics,Clinical,70,20,28.57,5,4,0.0,0.0,,,4.25,,,,,,,,,,
2022-12-23,1,HMIS Hospital,4,Pediatrics,Clinical,70,19,27.14,3,2,0.0,0.0,,,5.0,,,,,,,,,,
2022-12-24,1,HMIS Hospital,4,Pediatrics,Clinical,70,19,27.14,2,5,0.0,0.0,,,5.8,,,,,,,,,,
2022-12-25,1,HMIS Hospital,4,Pediatrics,Clinical,70,15,21.43,1,3,0.0,0.0,,,3.3333333333333335,,,,,,,,,,
2022-12-26,1,HMIS Hospital,4,Pediatrics,Clinical,70,17,24.29,5,2,0.0,0.0,,,4.0,,,,,,,,,,
2022-12-27,1,HMIS Hospital,4,Pediatrics,Clinical,70,18,25.71,3,2,0.0,0.0,,,1.5,,,,,,,,,,
2022-12-28,1,HMIS Hospital,4,Pediatrics,Clinical,70,21,30.0,5,4,0.0,0.0,,,4.25,,,,,,,,,,
2022-12-29,1,HMIS Hospital,4,Pediatrics,Clinical,70,19,27.14,2,2,0.0,0.0,,,5.0,,,,,,,,,,
2022-12-30,1,HMIS Hospital,4,Pediatrics,Clinical,70,22,31.43,5,7,0.0,0.0,,,4.142857142857143,,,,,,,,,,
2022-12-31,1,HMIS Hospital,4,Pediatrics,Clinical,70,17,24.29,2,3,0.0,0.0,,,5.0,,,,,,,,,,
2023-01-01,1,HMIS Hospital,4,Pediatrics,Clinical,70,19,27.14,5,5,0.0,0.0,,,5.6,,,,,,,,,,
2023-01-02,1,HMIS Hospital,4,Pediatrics,Clinical,70,14,20.0,0,3,0.0,0.0,,,3.6666666666666665,,,,,,,,,,
2023-01-03,1,HMIS Hospital,4,Pediatrics,Clinical,70,14,20.0,3,2,0.0,0.0,,,6.0,,,,,,,,,,
2023-01-04,1,HMIS Hospital,4,Pediatrics,Clinical,70,14,20.0,2,2,0.0,0.0,,,3.0,,,,,,,,,,
2023-01-05,1,HMIS Hospital,4,Pediatrics,Clinical,70,16,22.86,4,4,0.0,0.0,,,6.0,,,,,,,,,,
2023-01-06,1,HMIS Hospital,4,Pediatrics,Clinical,70,16,22.86,4,0,,,,,,,,,,,,,,,
2023-01-07,1,HMIS Hospital,4,Pediatrics,Clinical,70,19,27.14,3,3,0.0,0.0,,,7.666666666666667,,,,,,,,,,
2023-01-08,1,HMIS Hospital,4,Pediatrics,Clinical,70,19,27.14,3,5,0.0,0.0,,,2.4,,,,,,,,,,
2023-01-09,1,HMIS Hospital,4,Pediatrics,Clinical,70,17,24.29,3,4,0.0,0.0,,,3.5,,,,,,,,,,
2023-01-10,1,HMIS Hospital,4,Pediatrics,Clinical,70,20,28.57,7,2,0.0,0.0,,,7.0,,,,,,,,,,
2023-01-11,1,HMIS Hospital,4,Pediatrics,Clinical,70,20,28.57,2,0,,,,,,,,,,,,,,,
2023-01-12,1,HMIS Hospital,4,Pediatrics,Clinical,70,25,35.71,5,3,0.0,0.0,,,4.333333333333333,,,,,,,,,,
2023-01-13,1,HMIS Hospital,4,Pediatrics,Clinical,70,25,35.71,3,6,0.0,0.0,,,5.0,,,,,,,,,,
2023-01-14,1,HMIS Hospital,4,Pediatrics,Clinical,70,25,35.71,6,5,0.0,0.0,,,3.2,,,,,,,,,,
2023-01-15,1,HMIS Hospital,4,Pediatrics,Clinical,70,23,32.86,3,3,0.0,0.0,,,1.0,,,,,,,,,,
2023-01-16,1,HMIS Hospital,4,Pediatrics,Clinical,70,22,31.43,2,4,0.0,0.0,,,4.75,,,,,,,,,,
2023-01-17,1,HMIS Hospital,4,Pediatrics,Clinical,70,26,37.14,8,4,1.0,25.0,,,5.0,,,,,,,,,,
2023-01-18,1,HMIS Hospital,4,Pediatrics,Clinical,70,29,41.43,7,5,1.0,20.0,,,8.4,,,,,,,,,,
2023-01-19,1,HMIS Hospital,4,Pediatrics,Clinical,70,26,37.14,2,4,0.0,0.0,,,4.5,,,,,,,,,,
2023-01-20,1,HMIS Hospital,4,Pediatrics,Clinical,70,24,34.29,2,4,0.0,0.0,,,4.0,,,,,,,,,,
2023-01-21,1,HMIS Hospital,4,Pediatrics,Clinical,70,24,34.29,4,6,1.0,16.67,,,6.166666666666667,,,,,,,,,,
2023-01-22,1,HMIS Hospital,4,Pediatrics,Clinical,70,23,32.86,5,3,0.0,0.0,,,2.6666666666666665,,,,,,,,,,
2023-01-23,1,HMIS Hospital,4,Pediatrics,Clinical,70,22,31.43,2,8,0.0,0.0,,,5.5,,,,,,,,,,
2023-01-24,1,HMIS Hospital,4,Pediatrics,Clinical,70,17,24.29,3,2,0.0,0.0,,,2.5,,,,,,,,,,
2023-01-25,1,HMIS Hospital,4,Pediatrics,Clinical,70,19,27.14,4,6,0.0,0.0,,,2.8333333333333335,,,,,,,,,,
2023-01-26,1,HMIS Hospital,4,Pediatrics,Clinical,70,16,22.86,3,5,0.0,0.0,,,5.8,,,,,,,,,,
2023-01-27,1,HMIS Hospital,4,Pediatrics,Clinical,70,14,20.0,3,0,,,,,,,,,,,,,,,
2023-01-28,1,HMIS Hospital,4,Pediatrics,Clinical,70,17,24.29,3,2,0.0,0.0,,,5.5,,,,,,,,,,
2023-01-29,1,HMIS Hospital,4,Pediatrics,Clinical,70,18,25.71,3,1,0.0,0.0,,,3.0,,,,,,,,,,
2023-01-30,1,HMIS Hospital,4,Pediatrics,Clinical,70,18,25.71,1,3,0.0,0.0,,,4.666666666666667,,,,,,,,,,
2023-01-31,1,HMIS Hospital,4,Pediatrics,Clinical,70,21,30.0,6,4,0.0,0.0,,,5.25,,,,,,,,,,
2023-02-01,1,HMIS Hospital,4,Pediatrics,Clinical,70,18,25.71,1,2,0.0,0.0,,,4.0,,,,,,,,,,
2023-02-02,1,HMIS Hospital,4,Pediatrics,Clinical,70,21,30.0,5,5,0.0,0.0,,,6.4,,,,,,,,,,
2023-02-03,1,HMIS Hospital,4,Pediatrics,Clinical,70,23,32.86,7,6,0.0,0.0,,,4.333333333333333,,,,,,,,,,
2023-02-04,1,HMIS Hospital,4,Pediatrics,Clinical,70,23,32.86,6,5,0.0,0.0,,,4.8,,,,,,,,,,
2023-02-05,1,HMIS Hospital,4,Pediatrics,Clinical,70,22,31.43,4,0,,,,,,,,,,,,,,,
2023-02-06,1,HMIS Hospital,4,Pediatrics,Clinical,70,25,35.71,3,5,0.0,0.0,,,3.2,,,,,,,,,,
2023-02-07,1,HMIS Hospital,4,Pediatrics,Clinical,70,24,34.29,4,6,0.0,0.0,,,2.6666666666666665,,,,,,,,,,
2023-02-08,1,HMIS Hospital,4,Pediatrics,Clinical,70,20,28.57,2,2,0.0,0.0,,,3.5,,,,,,,,,,
2023-02-09,1,HMIS Hospital,4,Pediatrics,Clinical,70,22,31.43,4,4,0.0,0.0,,,4.0,,,,,,,,,,
2023-02-10,1,HMIS Hospital,4,Pediatrics,Clinical,70,22,31.43,4,5,0.0,0.0,,,7.6,,,,,,,,,,
2023-02-11,1,HMIS Hospital,4,Pediatrics,Clinical,70,22,31.43,5,4,0.0,0.0,,,6.75,,,,,,,,,,
2023-02-12,1,HMIS Hospital,4,Pediatrics,Clinical,70,23,32.86,5,3,0.0,0.0,,,3.6666666666666665,,,,,,,,,,
2023-02-13,1,HMIS Hospital,4,Pediatrics,Clinical,70,26,37.14,6,2,0.0,0.0,,,2.5,,,,,,,,,,
2023-02-14,1,HMIS Hospital,4,Pediatrics,Clinical,70,31,44.29,7,8,0.0,0.0,,,3.625,,,,,,,,,,
2023-02-15,1,HMIS Hospital,4,Pediatrics,Clinical,70,24,34.29,1,1,0.0,0.0,,,9.0,,,,,,,,,,
2023-02-16,1,HMIS Hospital,4,Pediatrics,Clinical,70,27,38.57,4,6,0.0,0.0,,,3.1666666666666665,,,,,,,,,,
2023-02-17,1,HMIS Hospital,4,Pediatrics,Clinical,70,33,47.14,12,6,0.0,0.0,,,5.0,,,,,,,,,,
2023-02-18,1,HMIS Hospital,4,Pediatrics,Clinical,70,32,45.71,5,5,0.0,0.0,,,6.6,,,,,,,,,,
2023-02-19,1,HMIS Hospital,4,Pediatrics,Clinical,70,29,41.43,2,5,0.0,0.0,,,5.0,,,,,,,,,,
2023-02-20,1,HMIS Hospital,4,Pediatrics,Clinical,70,29,41.43,5,5,0.0,0.0,,,4.2,,,,,,,,,,
2023-02-21,1,HMIS Hospital,4,Pediatrics,Clinical,70,26,37.14,2,6,0.0,0.0,,,4.5,,,,,,,,,,
2023-02-22,1,HMIS Hospital,4,Pediatrics,Clinical,70,20,28.57,0,3,1.0,33.33,,,5.666666666666667,,,,,,,,,,
2023-02-23,1,HMIS Hospital,4,Pediatrics,Clinical,70,22,31.43,5,3,0.0,0.0,,,4.333333333333333,,,,,,,,,,
2023-02-24,1,HMIS Hospital,4,Pediatrics,Clinical,70,24,34.29,5,5,0.0,0.0,,,4.2,,,,,,,,,,
2023-02-25,1,HMIS Hospital,4,Pediatrics,Clinical,70,22,31.43,3,2,0.0,0.0,,,7.5,,,,,,,,,,
2023-02-26,1,HMIS Hospital,4,Pediatrics,Clinical,70,26,37.14,6,9,0.0,0.0,,,4.333333333333333,,,,,,,,,,
2023-02-27,1,HMIS Hospital,4,Pediatrics,Clinical,70,19,27.14,2,2,0.0,0.0,,,5.0,,,,,,,,,,
2023-02-28,1,HMIS Hospital,4,Pediatrics,Clinical,70,19,27.14,2,3,0.0,0.0,,,5.0,,,,,,,,,,
2023-03-01,1,HMIS Hospital,4,Pediatrics,Clinical,70,20,28.57,4,4,0.0,0.0,,,7.75,,,,,,,,,,
2023-03-02,1,HMIS Hospital,4,Pediatrics,Clinical,70,21,30.0,5,2,0.0,0.0,,,4.0,,,,,,,,,,
2023-03-03,1,HMIS Hospital,4,Pediatrics,Clinical,70,20,28.57,1,4,0.0,0.0,,,4.25,,,,,,,,,,
2023-03-04,1,HMIS Hospital,4,Pediatrics,Clinical,70,20,28.57,4,3,0.0,0.0,,,4.666666666666667,,,,,,,,,,
2023-03-05,1,HMIS Hospital,4,Pediatrics,Clinical,70,22,31.43,5,3,0.0,0.0,,,5.666666666666667,,,,,,,,,,
2023-03-06,1,HMIS Hospital,4,Pediatrics,Clinical,70,23,32.86,4,3,0.0,0.0,,,5.0,,,,,,,,,,
2023-03-07,1,HMIS Hospital,4,Pediatrics,Clinical,70,27,38.57,7,5,0.0,0.0,,,4.6,,,,,,,,,,
2023-03-08,1,HMIS Hospital,4,Pediatrics,Clinical,70,30,42.86,8,0,,,,,,,,,,,,,,,
2023-03-09,1,HMIS Hospital,4,Pediatrics,Clinical,70,32,45.71,2,7,0.0,0.0,,,3.5714285714285716,,,,,,,,,,
2023-03-10,1,HMIS Hospital,4,Pediatrics,Clinical,70,28,40.0,3,0,,,,,,,,,,,,,,,
2023-03-11,1,HMIS Hospital,4,Pediatrics,Clinical,70,30,42.86,2,9,0.0,0.0,,,6.555555555555555,,,,,,,,,,
2023-03-12,1,HMIS Hospital,4,Pediatrics,Clinical,70,28,40.0,7,4,0.0,0.0,,,4.75,,,,,,,,,,
2023-03-13,1,HMIS Hospital,4,Pediatrics,Clinical,70,31,44.29,7,6,0.0,0.0,,,5.5,,,,,,,,,,
2023-03-14,1,HMIS Hospital,4,Pediatrics,Clinical,70,26,37.14,1,6,0.0,0.0,,,5.0,,,,,,,,,,
2023-03-15,1,HMIS Hospital,4,Pediatrics,Clinical,70,26,37.14,6,8,0.0,0.0,,,4.25,,,,,,,,,,
2023-03-16,1,HMIS Hospital,4,Pediatrics,Clinical,70,24,34.29,6,5,0.0,0.0,,,5.2,,,,,,,,,,
2023-03-17,1,HMIS Hospital,4,Pediatrics,Clinical,70,23,32.86,4,4,0.0,0.0,,,5.75,,,,,,,,,,
2023-03-18,1,HMIS Hospital,4,Pediatrics,Clinical,70,24,34.29,5,6,0.0,0.0,,,3.0,,,,,,,,,,
2023-03-19,1,HMIS Hospital,4,Pediatrics,Clinical,70,19,27.14,1,3,0.0,0.0,,,2.3333333333333335,,,,,,,,,,
2023-03-20,1,HMIS Hospital,4,Pediatrics,Clinical,70,24,34.29,8,4,0.0,0.0,,,4.0,,,,,,,,,,
2023-03-21,1,HMIS Hospital,4,Pediatrics,Clinical,70,22,31.43,2,2,0.0,0.0,,,5.0,,,,,,,,,,
2023-03-22,1,HMIS Hospital,4,Pediatrics,Clinical,70,22,31.43,2,2,0.0,0.0,,,7.5,,,,,,,,,,
2023-03-23,1,HMIS Hospital,4,Pediatrics,Clinical,70,24,34.29,4,3,0.0,0.0,,,2.6666666666666665,,,,,,,,,,
2023-03-24,1,HMIS Hospital,4,Pediatrics,Clinical,70,29,41.43,8,5,0.0,0.0,,,6.2,,,,,,,,,,
2023-03-25,1,HMIS Hospital,4,Pediatrics,Clinical,70,26,37.14,2,9,0.0,0.0,,,4.777777777777778,,,,,,,,,,
2023-03-26,1,HMIS Hospital,4,Pediatrics,Clinical,70,19,27.14,2,2,0.0,0.0,,,3.0,,,,,,,,,,
2023-03-27,1,HMIS Hospital,4,Pediatrics,Clinical,70,22,31.43,5,9,0.0,0.0,,,4.444444444444445,,,,,,,,,,
2023-03-28,1,HMIS Hospital,4,Pediatrics,Clinical,70,16,22.86,3,3,0.0,0.0,,,5.666666666666667,,,,,,,,,,
2023-03-29,1,HMIS Hospital,4,Pediatrics,Clinical,70,16,22.86,3,3,0.0,0.0,,,5.333333333333333,,,,,,,,,,
2023-03-30,1,HMIS Hospital,4,Pediatrics,Clinical,70,19,27.14,6,0,,,,,,,,,,,,,,,
2023-03-31,1,HMIS Hospital,4,Pediatrics,Clinical,70,25,35.71,6,3,0.0,0.0,,,5.0,,,,,,,,,,
2023-04-01,1,HMIS Hospital,4,Pediatrics,Clinical,70,27,38.57,5,5,0.0,0.0,,,2.8,,,,,,,,,,
2023-04-02,1,HMIS Hospital,4,Pediatrics,Clinical,70,22,31.43,0,3,0.0,0.0,,,5.333333333333333,,,,,,,,,,
2023-04-03,1,HMIS Hospital,4,Pediatrics,Clinical,70,22,31.43,3,5,0.0,0.0,,,3.6,,,,,,,,,,
2023-04-04,1,HMIS Hospital,4,Pediatrics,Clinical,70,22,31.43,5,8,0.0,0.0,,,5.375,,,,,,,,,,
2023-04-05,1,HMIS Hospital,4,Pediatrics,Clinical,70,18,25.71,4,2,0.0,0.0,,,7.5,,,,,,,,,,
2023-04-06,1,HMIS Hospital,4,Pediatrics,Clinical,70,22,31.43,6,3,0.0,0.0,,,2.6666666666666665,,,,,,,,,,
2023-04-07,1,HMIS Hospital,4,Pediatrics,Clinical,70,21,30.0,2,3,0.0,0.0,,,4.666666666666667,,,,,,,,,,
2023-04-08,1,HMIS Hospital,4,Pediatrics,Clinical,70,24,34.29,6,3,0.0,0.0,,,6.666666666666667,,,,,,,,,,
2023-04-09,1,HMIS Hospital,4,Pediatrics,Clinical,70,29,41.43,8,7,0.0,0.0,,,4.571428571428571,,,,,,,,,,
2023-04-10,1,HMIS Hospital,4,Pediatrics,Clinical,70,25,35.71,3,5,1.0,20.0,,,2.4,,,,,,,,,,
2023-04-11,1,HMIS Hospital,4,Pediatrics,Clinical,70,24,34.29,4,1,1.0,100.0,,,6.0,,,,,,,,,,
2023-04-12,1,HMIS Hospital,4,Pediatrics,Clinical,70,26,37.14,3,4,0.0,0.0,,,1.75,,,,,,,,,,
2023-04-13,1,HMIS Hospital,4,Pediatrics,Clinical,70,27,38.57,5,7,0.0,0.0,,,3.5714285714285716,,,,,,,,,,
2023-04-14,1,HMIS Hospital,4,Pediatrics,Clinical,70,20,28.57,0,3,0.0,0.0,,,4.333333333333333,,,,,,,,,,
2023-04-15,1,HMIS Hospital,4,Pediatrics,Clinical,70,23,32.86,6,5,0.0,0.0,,,7.6,,,,,,,,,,
2023-04-16,1,HMIS Hospital,4,Pediatrics,Clinical,70,20,28.57,2,2,0.0,0.0,,,5.5,,,,,,,,,,
2023-04-17,1,HMIS Hospital,4,Pediatrics,Clinical,70,23,32.86,5,4,0.0,0.0,,,6.75,,,,,,,,,,
2023-04-18,1,HMIS Hospital,4,Pediatrics,Clinical,70,27,38.57,8,6,0.0,0.0,,,5.333333333333333,,,,,,,,,,
2023-04-19,1,HMIS Hospital,4,Pediatrics,Clinical,70,24,34.29,3,2,0.0,0.0,,,4.5,,,,,,,,,,
2023-04-20,1,HMIS Hospital,4,Pediatrics,Clinical,70,26,37.14,4,5,0.0,0.0,,,4.2,,,,,,,,,,
2023-04-21,1,HMIS Hospital,4,Pediatrics,Clinical,70,26,37.14,5,6,1.0,16.67,,,3.3333333333333335,,,,,,,,,,
2023-04-22,1,HMIS Hospital,4,Pediatrics,Clinical,70,23,32.86,3,6,0.0,0.0,,,5.666666666666667,,,,,,,,,,
2023-04-23,1,HMIS Hospital,4,Pediatrics,Clinical,70,21,30.0,4,3,0.0,0.0,,,2.3333333333333335,,,,,,,,,,
2023-04-24,1,HMIS Hospital,4,Pediatrics,Clinical,70,20,28.57,2,3,1.0,33.33,,,3.3333333333333335,,,,,,,,,,
2023-04-25,1,HMIS Hospital,4,Pediatrics,Clinical,70,20,28.57,3,3,0.0,0.0,,,6.0,,,,,,,,,,
2023-04-26,1,HMIS Hospital,4,Pediatrics,Clinical,70,22,31.43,5,1,0.0,0.0,,,3.0,,,,,,,,,,
2023-04-27,1,HMIS Hospital,4,Pediatrics,Clinical,70,23,32.86,2,7,0.0,0.0,,,6.0,,,,,,,,,,
2023-04-28,1,HMIS Hospital,4,Pediatrics,Clinical,70,19,27.14,3,4,0.0,0.0,,,6.0,,,,,,,,,,
2023-04-29,1,HMIS Hospital,4,Pediatrics,Clinical,70,19,27.14,4,2,0.0,0.0,,,3.0,,,,,,,,,,
2023-04-30,1,HMIS Hospital,4,Pediatrics,Clinical,70,21,30.0,4,2,0.0,0.0,,,8.0,,,,,,,,,,
2023-05-01,1,HMIS Hospital,4,Pediatrics,Clinical,70,25,35.71,6,6,0.0,0.0,,,4.333333333333333,,,,,,,,,,
2023-05-02,1,HMIS Hospital,4,Pediatrics,Clinical,70,25,35.71,6,4,1.0,25.0,,,5.0,,,,,,,,,,
2023-05-03,1,HMIS Hospital,4,Pediatrics,Clinical,70,23,32.86,2,2,0.0,0.0,,,3.0,,,,,,,,,,
2023-05-04,1,HMIS Hospital,4,Pediatrics,Clinical,70,24,34.29,3,4,0.0,0.0,,,4.0,,,,,,,,,,
2023-05-05,1,HMIS Hospital,4,Pediatrics,Clinical,70,24,34.29,4,5,0.0,0.0,,,5.0,,,,,,,,,,
2023-05-06,1,HMIS Hospital,4,Pediatrics,Clinical,70,20,28.57,1,6,0.0,0.0,,,5.333333333333333,,,,,,,,,,
2023-05-07,1,HMIS Hospital,4,Pediatrics,Clinical,70,25,35.71,11,1,0.0,0.0,,,6.0,,,,,,,,,,
2023-05-08,1,HMIS Hospital,4,Pediatrics,Clinical,70,28,40.0,4,7,0.0,0.0,,,4.428571428571429,,,,,,,,,,
2023-05-09,1,HMIS Hospital,4,Pediatrics,Clinical,70,24,34.29,3,3,0.0,0.0,,,4.666666666666667,,,,,,,,,,
2023-05-10,1,HMIS Hospital,4,Pediatrics,Clinical,70,23,32.86,2,7,0.0,0.0,,,3.7142857142857144,,,,,,,,,,
2023-05-11,1,HMIS Hospital,4,Pediatrics,Clinical,70,17,24.29,1,4,0.0,0.0,,,5.5,,,,,,,,,,
2023-05-12,1,HMIS Hospital,4,Pediatrics,Clinical,70,20,28.57,7,3,0.0,0.0,,,7.333333333333333,,,,,,,,,,
2023-05-13,1,HMIS Hospital,4,Pediatrics,Clinical,70,20,28.57,3,2,0.0,0.0,,,3.5,,,,,,,,,,
2023-05-14,1,HMIS Hospital,4,Pediatrics,Clinical,70,20,28.57,2,3,0.0,0.0,,,3.0,,,,,,,,,,
2023-05-15,1,HMIS Hospital,4,Pediatrics,Clinical,70,25,35.71,8,6,0.0,0.0,,,4.833333333333333,,,,,,,,,,
2023-05-16,1,HMIS Hospital,4,Pediatrics,Clinical,70,23,32.86,4,4,0.0,0.0,,,5.5,,,,,,,,,,
2023-05-17,1,HMIS Hospital,4,Pediatrics,Clinical,70,23,32.86,4,3,0.0,0.0,,,4.333333333333333,,,,,,,,,,
2023-05-18,1,HMIS Hospital,4,Pediatrics,Clinical,70,23,32.86,3,5,0.0,0.0,,,3.2,,,,,,,,,,
2023-05-19,1,HMIS Hospital,4,Pediatrics,Clinical,70,21,30.0,3,5,0.0,0.0,,,4.4,,,,,,,,,,
2023-05-20,1,HMIS Hospital,4,Pediatrics,Clinical,70,20,28.57,4,2,0.0,0.0,,,2.5,,,,,,,,,,
2023-05-21,1,HMIS Hospital,4,Pediatrics,Clinical,70,21,30.0,3,3,0.0,0.0,,,5.0,,,,,,,,,,
2023-05-22,1,HMIS Hospital,4,Pediatrics,Clinical,70,19,27.14,1,6,0.0,0.0,,,7.0,,,,,,,,,,
2023-05-23,1,HMIS Hospital,4,Pediatrics,Clinical,70,14,20.0,1,0,,,,,,,,,,,,,,,
2023-05-24,1,HMIS Hospital,4,Pediatrics,Clinical,70,18,25.71,4,4,0.0,0.0,,,3.5,,,,,,,,,,
2023-05-25,1,HMIS Hospital,4,Pediatrics,Clinical,70,20,28.57,6,3,0.0,0.0,,,7.0,,,,,,,,,,
2023-05-26,1,HMIS Hospital,4,Pediatrics,Clinical,70,19,27.14,2,2,0.0,0.0,,,6.0,,,,,,,,,,
2023-05-27,1,HMIS Hospital,4,Pediatrics,Clinical,70,22,31.43,5,4,0.0,0.0,,,4.75,,,,,,,,,,
2023-05-28,1,HMIS Hospital,4,Pediatrics,Clinical,70,19,27.14,1,2,0.0,0.0,,,5.0,,,,,,,,,,
2023-05-29,1,HMIS Hospital,4,Pediatrics,Clinical,70,19,27.14,2,7,0.0,0.0,,,3.7142857142857144,,,,,,,,,,
2023-05-30,1,HMIS Hospital,4,Pediatrics,Clinical,70,15,21.43,3,5,1.0,20.0,,,5.4,,,,,,,,,,
2023-05-31,1,HMIS Hospital,4,Pediatrics,Clinical,70,13,18.57,3,1,0.0,0.0,,,2.0,,,,,,,,,,
2023-06-01,1,HMIS Hospital,4,Pediatrics,Clinical,70,13,18.57,1,2,0.0,0.0,,,3.5,,,,,,,,,,
2023-06-02,1,HMIS Hospital,4,Pediatrics,Clinical,70,11,15.71,0,2,0.0,0.0,,,8.5,,,,,,,,,,
2023-06-03,1,HMIS Hospital,4,Pediatrics,Clinical,70,11,15.71,2,1,0.0,0.0,,,3.0,,,,,,,,,,
2023-06-04,1,HMIS Hospital,4,Pediatrics,Clinical,70,14,20.0,4,2,0.0,0.0,,,6.5,,,,,,,,,,
2023-06-05,1,HMIS Hospital,4,Pediatrics,Clinical,70,15,21.43,3,4,0.0,0.0,,,6.25,,,,,,,,,,
2023-06-06,1,HMIS Hospital,4,Pediatrics,Clinical,70,17,24.29,6,4,0.0,0.0,,,3.0,,,,,,,,,,
2023-06-07,1,HMIS Hospital,4,Pediatrics,Clinical,70,17,24.29,4,2,0.0,0.0,,,5.0,,,,,,,,,,
2023-06-08,1,HMIS Hospital,4,Pediatrics,Clinical,70,19,27.14,4,4,0.0,0.0,,,1.5,,,,,,,,,,
2023-06-09,1,HMIS Hospital,4,Pediatrics,Clinical,70,22,31.43,7,3,0.0,0.0,,,4.666666666666667,,,,,,,,,,
2023-06-10,1,HMIS Hospital,4,Pediatrics,Clinical,70,24,34.29,5,7,0.0,0.0,,,2.5714285714285716,,,,,,,,,,
2023-06-11,1,HMIS Hospital,4,Pediatrics,Clinical,70,18,25.71,1,5,0.0,0.0,,,3.8,,,,,,,,,,
2023-06-12,1,HMIS Hospital,4,Pediatrics,Clinical,70,22,31.43,9,3,0.0,0.0,,,5.666666666666667,,,,,,,,,,
2023-06-13,1,HMIS Hospital,4,Pediatrics,Clinical,70,27,38.57,8,5,0.0,0.0,,,2.0,,,,,,,,,,
2023-06-14,1,HMIS Hospital,4,Pediatrics,Clinical,70,30,42.86,8,4,0.0,0.0,,,2.5,,,,,,,,,,
2023-06-15,1,HMIS Hospital,4,Pediatrics,Clinical,70,33,47.14,7,5,0.0,0.0,,,4.2,,,,,,,,,,
2023-06-16,1,HMIS Hospital,4,Pediatrics,Clinical,70,34,48.57,6,5,0.0,0.0,,,4.8,,,,,,,,,,
2023-06-17,1,HMIS Hospital,4,Pediatrics,Clinical,70,31,44.29,2,2,0.0,0.0,,,1.5,,,,,,,,,,
2023-06-18,1,HMIS Hospital,4,Pediatrics,Clinical,70,35,50.0,6,5,0.0,0.0,,,3.8,,,,,,,,,,
2023-06-19,1,HMIS Hospital,4,Pediatrics,Clinical,70,31,44.29,1,7,0.0,0.0,,,4.285714285714286,,,,,,,,,,
2023-06-20,1,HMIS Hospital,4,Pediatrics,Clinical,70,26,37.14,2,6,2.0,33.33,,,5.833333333333333,,,,,,,,,,
2023-06-21,1,HMIS Hospital,4,Pediatrics,Clinical,70,23,32.86,3,2,0.0,0.0,,,3.0,,,,,,,,,,
2023-06-22,1,HMIS Hospital,4,Pediatrics,Clinical,70,25,35.71,4,7,0.0,0.0,,,7.571428571428571,,,,,,,,,,
2023-06-23,1,HMIS Hospital,4,Pediatrics,Clinical,70,22,31.43,4,5,0.0,0.0,,,6.0,,,,,,,,,,
2023-06-24,1,HMIS Hospital,4,Pediatrics,Clinical,70,22,31.43,5,4,0.0,0.0,,,7.0,,,,,,,,,,
2023-06-25,1,HMIS Hospital,4,Pediatrics,Clinical,70,19,27.14,1,5,0.0,0.0,,,5.4,,,,,,,,,,
2023-06-26,1,HMIS Hospital,4,Pediatrics,Clinical,70,14,20.0,0,4,0.0,0.0,,,5.5,,,,,,,,,,
2023-06-27,1,HMIS Hospital,4,Pediatrics,Clinical,70,14,20.0,4,1,0.0,0.0,,,3.0,,,,,,,,,,
2023-06-28,1,HMIS Hospital,4,Pediatrics,Clinical,70,20,28.57,7,2,0.0,0.0,,,5.0,,,,,,,,,,
2023-06-29,1,HMIS Hospital,4,Pediatrics,Clinical,70,24,34.29,6,2,0.0,0.0,,,4.0,,,,,,,,,,
