hospital_id,hospital_name,date,year,quarter,month,month_name,day_of_week,department_id,department_name,department_type,total_beds,admissions_count,discharges_count,estimated_census,bed_occupancy_rate_pct,readmission_count,readmission_rate_pct,avg_length_of_stay_days,total_bill_amount,avg_bill_amount,diagnostic_test_count,doctor_headcount,nurse_headcount,staff_to_patient_ratio,department_efficiency_score
1,HMIS Hospital,2023-01-21,2023,1,1,January,Saturday,4,Pediatrics,Clinical,70,4,6,18,25.71,0,0.0,6.166666666666667,201111.0,50277.75,0,3,8,0.611,57.95
1,HMIS Hospital,2023-01-22,2023,1,1,January,Sunday,4,Pediatrics,Clinical,70,5,3,20,28.57,0,0.0,2.6666666666666665,253159.0,50631.8,0,3,8,0.55,66.09
1,HMIS Hospital,2023-01-23,2023,1,1,January,Monday,4,Pediatrics,Clinical,70,2,8,14,20.0,0,0.0,5.5,108873.0,54436.5,0,3,8,0.786,57.0
1,HMIS Hospital,2023-01-24,2023,1,1,January,Tuesday,4,Pediatrics,Clinical,70,3,2,15,21.43,0,0.0,2.5,174336.0,58112.0,0,3,8,0.733,63.57
1,HMIS Hospital,2023-01-25,2023,1,1,January,Wednesday,4,Pediatrics,Clinical,70,4,6,13,18.57,0,0.0,2.8333333333333335,133820.0,33455.0,0,3,8,0.846,61.76
1,HMIS Hospital,2023-01-26,2023,1,1,January,Thursday,4,Pediatrics,Clinical,70,3,5,11,15.71,0,0.0,5.8,71738.0,23912.67,0,3,8,1.0,54.68
1,HMIS Hospital,2023-01-27,2023,1,1,January,Friday,4,Pediatrics,Clinical,70,3,0,14,20.0,0,0.0,,130345.0,43448.33,0,3,8,0.786,
1,HMIS Hospital,2023-01-28,2023,1,1,January,Saturday,4,Pediatrics,Clinical,70,3,2,15,21.43,0,0.0,5.5,111849.0,37283.0,0,3,8,0.733,57.57
1,HMIS Hospital,2023-01-29,2023,1,1,January,Sunday,4,Pediatrics,Clinical,70,3,1,17,24.29,0,0.0,3.0,148175.0,49391.67,0,3,8,0.647,63.72
1,HMIS Hospital,2023-01-30,2023,1,1,January,Monday,4,Pediatrics,Clinical,70,1,3,15,21.43,0,0.0,4.666666666666667,37247.0,37247.0,0,3,8,0.733,59.24
1,HMIS Hospital,2023-01-31,2023,1,1,January,Tuesday,4,Pediatrics,Clinical,70,6,4,17,24.29,0,0.0,5.25,193326.0,32221.0,0,3,8,0.647,59.22
1,HMIS Hospital,2023-02-01,2023,1,2,February,Wednesday,4,Pediatrics,Clinical,70,1,2,16,22.86,0,0.0,4.0,18450.0,18450.0,0,3,8,0.688,61.14
1,HMIS Hospital,2023-02-02,2023,1,2,February,Thursday,4,Pediatrics,Clinical,70,5,5,16,22.86,0,0.0,6.4,195523.0,39104.6,0,3,8,0.688,56.34
1,HMIS Hospital,2023-02-03,2023,1,2,February,Friday,4,Pediatrics,Clinical,70,7,6,17,24.29,0,0.0,4.333333333333333,206978.0,29568.29,0,3,8,0.647,61.05
1,HMIS Hospital,2023-02-04,2023,1,2,February,Saturday,4,Pediatrics,Clinical,70,6,5,18,25.71,0,0.0,4.8,239113.0,39852.17,0,3,8,0.611,60.68
1,HMIS Hospital,2023-02-05,2023,1,2,February,Sunday,4,Pediatrics,Clinical,70,4,0,22,31.43,0,0.0,,122137.0,30534.25,0,3,8,0.5,
1,HMIS Hospital,2023-02-06,2023,1,2,February,Monday,4,Pediatrics,Clinical,70,3,5,20,28.57,0,0.0,3.2,151274.0,50424.67,0,3,8,0.55,65.03
1,HMIS Hospital,2023-02-07,2023,1,2,February,Tuesday,4,Pediatrics,Clinical,70,4,6,18,25.71,0,0.0,2.6666666666666665,179952.0,44988.0,0,3,8,0.611,64.95
1,HMIS Hospital,2023-02-08,2023,1,2,February,Wednesday,4,Pediatrics,Clinical,70,2,2,18,25.71,0,0.0,3.5,85322.0,42661.0,0,3,8,0.611,63.28
1,HMIS Hospital,2023-02-09,2023,1,2,February,Thursday,4,Pediatrics,Clinical,70,4,4,18,25.71,0,0.0,4.0,203629.0,50907.25,0,3,8,0.611,62.28
1,HMIS Hospital,2023-02-10,2023,1,2,February,Friday,4,Pediatrics,Clinical,70,4,5,17,24.29,0,0.0,7.6,119738.0,29934.5,0,3,8,0.647,54.52
1,HMIS Hospital,2023-02-11,2023,1,2,February,Saturday,4,Pediatrics,Clinical,70,5,4,18,25.71,0,0.0,6.75,189652.0,37930.4,0,3,8,0.611,56.78
1,HMIS Hospital,2023-02-12,2023,1,2,February,Sunday,4,Pediatrics,Clinical,70,5,3,20,28.57,0,0.0,3.6666666666666665,193690.0,38738.0,0,3,8,0.55,64.09
1,HMIS Hospital,2023-02-13,2023,1,2,February,Monday,4,Pediatrics,Clinical,70,6,2,24,34.29,0,0.0,2.5,221082.0,36847.0,0,3,8,0.458,68.72
1,HMIS Hospital,2023-02-14,2023,1,2,February,Tuesday,4,Pediatrics,Clinical,70,7,8,23,32.86,0,0.0,3.625,415040.0,59291.43,0,3,8,0.478,65.89
1,HMIS Hospital,2023-02-15,2023,1,2,February,Wednesday,4,Pediatrics,Clinical,70,1,1,23,32.86,0,0.0,9.0,33889.0,33889.0,0,3,8,0.478,55.14
1,HMIS Hospital,2023-02-16,2023,1,2,February,Thursday,4,Pediatrics,Clinical,70,4,6,21,30.0,0,0.0,3.1666666666666665,156309.0,39077.25,0,3,8,0.524,65.67
1,HMIS Hospital,2023-02-17,2023,1,2,February,Friday,4,Pediatrics,Clinical,70,12,6,27,38.57,1,8.33,5.0,466248.0,38854.0,0,3,8,0.407,62.93
1,HMIS Hospital,2023-02-18,2023,1,2,February,Saturday,4,Pediatrics,Clinical,70,5,5,27,38.57,0,0.0,6.6,214489.0,42897.8,0,3,8,0.407,62.23
1,HMIS Hospital,2023-02-19,2023,1,2,February,Sunday,4,Pediatrics,Clinical,70,2,5,24,34.29,0,0.0,5.0,69666.0,34833.0,0,3,8,0.458,63.72
1,HMIS Hospital,2023-02-20,2023,1,2,February,Monday,4,Pediatrics,Clinical,70,5,5,24,34.29,0,0.0,4.2,261625.0,52325.0,0,3,8,0.458,65.32
1,HMIS Hospital,2023-02-21,2023,1,2,February,Tuesday,4,Pediatrics,Clinical,70,2,6,20,28.57,0,0.0,4.5,59057.0,29528.5,0,3,8,0.55,62.43
1,HMIS Hospital,2023-02-22,2023,1,2,February,Wednesday,4,Pediatrics,Clinical,70,0,3,17,24.29,0,,5.666666666666667,0.0,0.0,0,3,8,0.647,
1,HMIS Hospital,2023-02-23,2023,1,2,February,Thursday,4,Pediatrics,Clinical,70,5,3,19,27.14,0,0.0,4.333333333333333,116808.0,23361.6,0,3,8,0.579,62.19
1,HMIS Hospital,2023-02-24,2023,1,2,February,Friday,4,Pediatrics,Clinical,70,5,5,19,27.14,0,0.0,4.2,156925.0,31385.0,0,3,8,0.579,62.46
1,HMIS Hospital,2023-02-25,2023,1,2,February,Saturday,4,Pediatrics,Clinical,70,3,2,20,28.57,0,0.0,7.5,76541.0,25513.67,0,3,8,0.55,56.43
1,HMIS Hospital,2023-02-26,2023,1,2,February,Sunday,4,Pediatrics,Clinical,70,6,9,17,24.29,0,0.0,4.333333333333333,146118.0,24353.0,0,3,8,0.647,61.05
1,HMIS Hospital,2023-02-27,2023,1,2,February,Monday,4,Pediatrics,Clinical,70,2,2,17,24.29,0,0.0,5.0,41205.0,20602.5,0,3,8,0.647,59.72
1,HMIS Hospital,2023-02-28,2023,1,2,February,Tuesday,4,Pediatrics,Clinical,70,2,3,16,22.86,0,0.0,5.0,83506.0,41753.0,0,3,8,0.688,59.14
1,HMIS Hospital,2023-03-01,2023,1,3,March,Wednesday,4,Pediatrics,Clinical,70,4,4,16,22.86,0,0.0,7.75,155849.0,38962.25,0,3,8,0.688,53.64
1,HMIS Hospital,2023-03-02,2023,1,3,March,Thursday,4,Pediatrics,Clinical,70,5,2,19,27.14,0,0.0,4.0,188906.0,37781.2,0,3,8,0.579,62.86
1,HMIS Hospital,2023-03-03,2023,1,3,March,Friday,4,Pediatrics,Clinical,70,1,4,16,22.86,0,0.0,4.25,26905.0,26905.0,0,3,8,0.688,60.64
1,HMIS Hospital,2023-03-04,2023,1,3,March,Saturday,4,Pediatrics,Clinical,70,4,3,17,24.29,0,0.0,4.666666666666667,218094.0,54523.5,0,3,8,0.647,60.38
1,HMIS Hospital,2023-03-05,2023,1,3,March,Sunday,4,Pediatrics,Clinical,70,5,3,19,27.14,0,0.0,5.666666666666667,151048.0,30209.6,0,3,8,0.579,59.52
1,HMIS Hospital,2023-03-06,2023,1,3,March,Monday,4,Pediatrics,Clinical,70,4,3,20,28.57,0,0.0,5.0,88726.0,22181.5,0,3,8,0.55,61.43
1,HMIS Hospital,2023-03-07,2023,1,3,March,Tuesday,4,Pediatrics,Clinical,70,7,5,22,31.43,1,14.29,4.6,358621.0,51231.57,0,3,8,0.5,59.08
1,HMIS Hospital,2023-03-08,2023,1,3,March,Wednesday,4,Pediatrics,Clinical,70,8,0,30,42.86,0,0.0,,396219.0,49527.38,0,3,8,0.367,
1,HMIS Hospital,2023-03-09,2023,1,3,March,Thursday,4,Pediatrics,Clinical,70,2,7,25,35.71,0,0.0,3.5714285714285716,93843.0,46921.5,0,3,8,0.44,67.14
1,HMIS Hospital,2023-03-10,2023,1,3,March,Friday,4,Pediatrics,Clinical,70,3,0,28,40.0,0,0.0,,146943.0,48981.0,0,3,8,0.393,
1,HMIS Hospital,2023-03-11,2023,1,3,March,Saturday,4,Pediatrics,Clinical,70,2,9,21,30.0,0,0.0,6.555555555555555,51707.0,25853.5,0,3,8,0.524,58.89
1,HMIS Hospital,2023-03-12,2023,1,3,March,Sunday,4,Pediatrics,Clinical,70,7,4,24,34.29,0,0.0,4.75,202052.0,28864.57,0,3,8,0.458,64.22
1,HMIS Hospital,2023-03-13,2023,1,3,March,Monday,4,Pediatrics,Clinical,70,7,6,25,35.71,0,0.0,5.5,212116.0,30302.29,0,3,8,0.44,63.28
1,HMIS Hospital,2023-03-14,2023,1,3,March,Tuesday,4,Pediatrics,Clinical,70,1,6,20,28.57,0,0.0,5.0,41002.0,41002.0,0,3,8,0.55,61.43
1,HMIS Hospital,2023-03-15,2023,1,3,March,Wednesday,4,Pediatrics,Clinical,70,6,8,18,25.71,0,0.0,4.25,137235.0,22872.5,0,3,8,0.611,61.78
1,HMIS Hospital,2023-03-16,2023,1,3,March,Thursday,4,Pediatrics,Clinical,70,6,5,19,27.14,0,0.0,5.2,205328.0,34221.33,0,3,8,0.579,60.46
1,HMIS Hospital,2023-03-17,2023,1,3,March,Friday,4,Pediatrics,Clinical,70,4,4,19,27.14,0,0.0,5.75,129074.0,32268.5,0,3,8,0.579,59.36
1,HMIS Hospital,2023-03-18,2023,1,3,March,Saturday,4,Pediatrics,Clinical,70,5,6,18,25.71,0,0.0,3.0,206467.0,41293.4,0,3,8,0.611,64.28
1,HMIS Hospital,2023-03-19,2023,1,3,March,Sunday,4,Pediatrics,Clinical,70,1,3,16,22.86,0,0.0,2.3333333333333335,7390.0,7390.0,0,3,8,0.688,64.48
1,HMIS Hospital,2023-03-20,2023,1,3,March,Monday,4,Pediatrics,Clinical,70,8,4,20,28.57,0,0.0,4.0,251420.0,31427.5,0,3,8,0.55,63.43
1,HMIS Hospital,2023-03-21,2023,1,3,March,Tuesday,4,Pediatrics,Clinical,70,2,2,20,28.57,0,0.0,5.0,64134.0,32067.0,0,3,8,0.55,61.43
1,HMIS Hospital,2023-03-22,2023,1,3,March,Wednesday,4,Pediatrics,Clinical,70,2,2,20,28.57,0,0.0,7.5,73568.0,36784.0,0,3,8,0.55,56.43
1,HMIS Hospital,2023-03-23,2023,1,3,March,Thursday,4,Pediatrics,Clinical,70,4,3,21,30.0,0,0.0,2.6666666666666665,117936.0,29484.0,0,3,8,0.524,66.67
1,HMIS Hospital,2023-03-24,2023,1,3,March,Friday,4,Pediatrics,Clinical,70,8,5,24,34.29,0,0.0,6.2,272342.0,34042.75,0,3,8,0.458,61.32
1,HMIS Hospital,2023-03-25,2023,1,3,March,Saturday,4,Pediatrics,Clinical,70,2,9,17,24.29,0,0.0,4.777777777777778,105472.0,52736.0,0,3,8,0.647,60.16
1,HMIS Hospital,2023-03-26,2023,1,3,March,Sunday,4,Pediatrics,Clinical,70,2,2,17,24.29,0,0.0,3.0,61025.0,30512.5,0,3,8,0.647,63.72
1,HMIS Hospital,2023-03-27,2023,1,3,March,Monday,4,Pediatrics,Clinical,70,5,9,13,18.57,0,0.0,4.444444444444445,239363.0,47872.6,0,3,8,0.846,58.54
1,HMIS Hospital,2023-03-28,2023,1,3,March,Tuesday,4,Pediatrics,Clinical,70,3,3,13,18.57,0,0.0,5.666666666666667,109159.0,36386.33,0,3,8,0.846,56.09
1,HMIS Hospital,2023-03-29,2023,1,3,March,Wednesday,4,Pediatrics,Clinical,70,3,3,13,18.57,0,0.0,5.333333333333333,102680.0,34226.67,0,3,8,0.846,56.76
1,HMIS Hospital,2023-03-30,2023,1,3,March,Thursday,4,Pediatrics,Clinical,70,6,0,19,27.14,0,0.0,,248901.0,41483.5,0,3,8,0.579,
1,HMIS Hospital,2023-03-31,2023,1,3,March,Friday,4,Pediatrics,Clinical,70,6,3,22,31.43,0,0.0,5.0,150953.0,25158.83,0,3,8,0.5,62.57
1,HMIS Hospital,2023-04-01,2023,2,4,April,Saturday,4,Pediatrics,Clinical,70,5,5,22,31.43,0,0.0,2.8,163736.0,32747.2,0,3,8,0.5,66.97
1,HMIS Hospital,2023-04-02,2023,2,4,April,Sunday,4,Pediatrics,Clinical,70,0,3,19,27.14,0,,5.333333333333333,0.0,0.0,0,3,8,0.579,
1,HMIS Hospital,2023-04-03,2023,2,4,April,Monday,4,Pediatrics,Clinical,70,3,5,17,24.29,0,0.0,3.6,110916.0,36972.0,0,3,8,0.647,62.52
1,HMIS Hospital,2023-04-04,2023,2,4,April,Tuesday,4,Pediatrics,Clinical,70,5,8,14,20.0,0,0.0,5.375,233360.0,46672.0,0,3,8,0.786,57.25
1,HMIS Hospital,2023-04-05,2023,2,4,April,Wednesday,4,Pediatrics,Clinical,70,4,2,16,22.86,1,25.0,7.5,163983.0,40995.75,0,3,8,0.688,46.64
1,HMIS Hospital,2023-04-06,2023,2,4,April,Thursday,4,Pediatrics,Clinical,70,6,3,19,27.14,1,16.67,2.6666666666666665,223870.0,37311.67,0,3,8,0.579,60.52
1,HMIS Hospital,2023-04-07,2023,2,4,April,Friday,4,Pediatrics,Clinical,70,2,3,18,25.71,0,0.0,4.666666666666667,50027.0,25013.5,0,3,8,0.611,60.95
1,HMIS Hospital,2023-04-08,2023,2,4,April,Saturday,4,Pediatrics,Clinical,70,6,3,21,30.0,0,0.0,6.666666666666667,185237.0,30872.83,0,3,8,0.524,58.67
1,HMIS Hospital,2023-04-09,2023,2,4,April,Sunday,4,Pediatrics,Clinical,70,8,7,22,31.43,0,0.0,4.571428571428571,288686.0,36085.75,0,3,8,0.5,63.43
1,HMIS Hospital,2023-04-10,2023,2,4,April,Monday,4,Pediatrics,Clinical,70,3,5,20,28.57,0,0.0,2.4,218410.0,72803.33,0,3,8,0.55,66.63
1,HMIS Hospital,2023-04-11,2023,2,4,April,Tuesday,4,Pediatrics,Clinical,70,4,1,23,32.86,1,25.0,6.0,94384.0,23596.0,0,3,8,0.478,53.64
1,HMIS Hospital,2023-04-12,2023,2,4,April,Wednesday,4,Pediatrics,Clinical,70,3,4,22,31.43,0,0.0,1.75,118650.0,39550.0,0,3,8,0.5,69.07
1,HMIS Hospital,2023-04-13,2023,2,4,April,Thursday,4,Pediatrics,Clinical,70,5,7,20,28.57,0,0.0,3.5714285714285716,222611.0,44522.2,0,3,8,0.55,64.29
1,HMIS Hospital,2023-04-14,2023,2,4,April,Friday,4,Pediatrics,Clinical,70,0,3,17,24.29,0,,4.333333333333333,0.0,0.0,0,3,8,0.647,
1,HMIS Hospital,2023-04-15,2023,2,4,April,Saturday,4,Pediatrics,Clinical,70,6,5,18,25.71,0,0.0,7.6,250044.0,41674.0,0,3,8,0.611,55.08
1,HMIS Hospital,2023-04-16,2023,2,4,April,Sunday,4,Pediatrics,Clinical,70,2,2,18,25.71,0,0.0,5.5,35399.0,17699.5,0,3,8,0.611,59.28
1,HMIS Hospital,2023-04-17,2023,2,4,April,Monday,4,Pediatrics,Clinical,70,5,4,19,27.14,0,0.0,6.75,183449.0,36689.8,0,3,8,0.579,57.36
1,HMIS Hospital,2023-04-18,2023,2,4,April,Tuesday,4,Pediatrics,Clinical,70,8,6,21,30.0,0,0.0,5.333333333333333,322721.0,40340.12,0,3,8,0.524,61.33
1,HMIS Hospital,2023-04-19,2023,2,4,April,Wednesday,4,Pediatrics,Clinical,70,3,2,22,31.43,1,33.33,4.5,150469.0,50156.33,0,3,8,0.5,53.57
1,HMIS Hospital,2023-04-20,2023,2,4,April,Thursday,4,Pediatrics,Clinical,70,4,5,21,30.0,1,25.0,4.2,262950.0,65737.5,0,3,8,0.524,56.1
1,HMIS Hospital,2023-04-21,2023,2,4,April,Friday,4,Pediatrics,Clinical,70,5,6,20,28.57,0,0.0,3.3333333333333335,148593.0,29718.6,0,3,8,0.55,64.76
1,HMIS Hospital,2023-04-22,2023,2,4,April,Saturday,4,Pediatrics,Clinical,70,3,6,17,24.29,0,0.0,5.666666666666667,74419.0,24806.33,0,3,8,0.647,58.38
1,HMIS Hospital,2023-04-23,2023,2,4,April,Sunday,4,Pediatrics,Clinical,70,4,3,18,25.71,1,25.0,2.3333333333333335,138732.0,34683.0,0,3,8,0.611,58.12
1,HMIS Hospital,2023-04-24,2023,2,4,April,Monday,4,Pediatrics,Clinical,70,2,3,17,24.29,0,0.0,3.3333333333333335,63014.0,31507.0,0,3,8,0.647,63.05
1,HMIS Hospital,2023-04-25,2023,2,4,April,Tuesday,4,Pediatrics,Clinical,70,3,3,17,24.29,0,0.0,6.0,150910.0,50303.33,0,3,8,0.647,57.72
1,HMIS Hospital,2023-04-26,2023,2,4,April,Wednesday,4,Pediatrics,Clinical,70,5,1,21,30.0,0,0.0,3.0,239655.0,47931.0,0,3,8,0.524,66.0
1,HMIS Hospital,2023-04-27,2023,2,4,April,Thursday,4,Pediatrics,Clinical,70,2,7,16,22.86,0,0.0,6.0,34548.0,17274.0,0,3,8,0.688,57.14
1,HMIS Hospital,2023-04-28,2023,2,4,April,Friday,4,Pediatrics,Clinical,70,3,4,15,21.43,0,0.0,6.0,110997.0,36999.0,0,3,8,0.733,56.57
1,HMIS Hospital,2023-04-29,2023,2,4,April,Saturday,4,Pediatrics,Clinical,70,4,2,17,24.29,0,0.0,3.0,249244.0,62311.0,0,3,8,0.647,63.72
1,HMIS Hospital,2023-04-30,2023,2,4,April,Sunday,4,Pediatrics,Clinical,70,4,2,19,27.14,0,0.0,8.0,136202.0,34050.5,0,3,8,0.579,54.86
1,HMIS Hospital,2023-05-01,2023,2,5,May,Monday,4,Pediatrics,Clinical,70,6,6,19,27.14,0,0.0,4.333333333333333,278116.0,46352.67,0,3,8,0.579,62.19
1,HMIS Hospital,2023-05-02,2023,2,5,May,Tuesday,4,Pediatrics,Clinical,70,6,4,21,30.0,0,0.0,5.0,233096.0,38849.33,0,3,8,0.524,62.0
1,HMIS Hospital,2023-05-03,2023,2,5,May,Wednesday,4,Pediatrics,Clinical,70,2,2,21,30.0,0,0.0,3.0,18196.0,9098.0,0,3,8,0.524,66.0
1,HMIS Hospital,2023-05-04,2023,2,5,May,Thursday,4,Pediatrics,Clinical,70,3,4,20,28.57,0,0.0,4.0,145304.0,48434.67,0,3,8,0.55,63.43
1,HMIS Hospital,2023-05-05,2023,2,5,May,Friday,4,Pediatrics,Clinical,70,4,5,19,27.14,1,25.0,5.0,132632.0,33158.0,0,3,8,0.579,53.36
1,HMIS Hospital,2023-05-06,2023,2,5,May,Saturday,4,Pediatrics,Clinical,70,1,6,14,20.0,0,0.0,5.333333333333333,50221.0,50221.0,0,3,8,0.786,57.33
1,HMIS Hospital,2023-05-07,2023,2,5,May,Sunday,4,Pediatrics,Clinical,70,11,1,24,34.29,0,0.0,6.0,294505.0,26773.18,0,3,8,0.458,61.72
1,HMIS Hospital,2023-05-08,2023,2,5,May,Monday,4,Pediatrics,Clinical,70,4,7,21,30.0,0,0.0,4.428571428571429,136763.0,34190.75,0,3,8,0.524,63.14
1,HMIS Hospital,2023-05-09,2023,2,5,May,Tuesday,4,Pediatrics,Clinical,70,3,3,21,30.0,0,0.0,4.666666666666667,135475.0,45158.33,0,3,8,0.524,62.67
1,HMIS Hospital,2023-05-10,2023,2,5,May,Wednesday,4,Pediatrics,Clinical,70,2,7,16,22.86,0,0.0,3.7142857142857144,152404.0,76202.0,0,3,8,0.688,61.72
1,HMIS Hospital,2023-05-11,2023,2,5,May,Thursday,4,Pediatrics,Clinical,70,1,4,13,18.57,0,0.0,5.5,49504.0,49504.0,0,3,8,0.846,56.43
1,HMIS Hospital,2023-05-12,2023,2,5,May,Friday,4,Pediatrics,Clinical,70,7,3,17,24.29,0,0.0,7.333333333333333,191390.0,27341.43,0,3,8,0.647,55.05
1,HMIS Hospital,2023-05-13,2023,2,5,May,Saturday,4,Pediatrics,Clinical,70,3,2,18,25.71,0,0.0,3.5,98627.0,32875.67,0,3,8,0.611,63.28
1,HMIS Hospital,2023-05-14,2023,2,5,May,Sunday,4,Pediatrics,Clinical,70,2,3,17,24.29,0,0.0,3.0,93963.0,46981.5,0,3,8,0.647,63.72
1,HMIS Hospital,2023-05-15,2023,2,5,May,Monday,4,Pediatrics,Clinical,70,8,6,19,27.14,0,0.0,4.833333333333333,276783.0,34597.88,0,3,8,0.579,61.19
1,HMIS Hospital,2023-05-16,2023,2,5,May,Tuesday,4,Pediatrics,Clinical,70,4,4,19,27.14,0,0.0,5.5,115790.0,28947.5,0,3,8,0.579,59.86
1,HMIS Hospital,2023-05-17,2023,2,5,May,Wednesday,4,Pediatrics,Clinical,70,4,3,20,28.57,0,0.0,4.333333333333333,126590.0,31647.5,0,3,8,0.55,62.76
1,HMIS Hospital,2023-05-18,2023,2,5,May,Thursday,4,Pediatrics,Clinical,70,3,5,18,25.71,0,0.0,3.2,86042.0,28680.67,0,3,8,0.611,63.88
1,HMIS Hospital,2023-05-19,2023,2,5,May,Friday,4,Pediatrics,Clinical,70,3,5,16,22.86,0,0.0,4.4,127665.0,42555.0,0,3,8,0.688,60.34
1,HMIS Hospital,2023-05-20,2023,2,5,May,Saturday,4,Pediatrics,Clinical,70,4,2,18,25.71,0,0.0,2.5,104034.0,26008.5,0,3,8,0.611,65.28
1,HMIS Hospital,2023-05-21,2023,2,5,May,Sunday,4,Pediatrics,Clinical,70,3,3,18,25.71,0,0.0,5.0,91098.0,30366.0,0,3,8,0.611,60.28
1,HMIS Hospital,2023-05-22,2023,2,5,May,Monday,4,Pediatrics,Clinical,70,1,6,13,18.57,0,0.0,7.0,31195.0,31195.0,0,3,8,0.846,53.43
1,HMIS Hospital,2023-05-23,2023,2,5,May,Tuesday,4,Pediatrics,Clinical,70,1,0,14,20.0,0,0.0,,78245.0,78245.0,0,3,8,0.786,
1,HMIS Hospital,2023-05-24,2023,2,5,May,Wednesday,4,Pediatrics,Clinical,70,4,4,14,20.0,0,0.0,3.5,201384.0,50346.0,0,3,8,0.786,61.0
1,HMIS Hospital,2023-05-25,2023,2,5,May,Thursday,4,Pediatrics,Clinical,70,6,3,17,24.29,0,0.0,7.0,235199.0,39199.83,0,3,8,0.647,55.72
1,HMIS Hospital,2023-05-26,2023,2,5,May,Friday,4,Pediatrics,Clinical,70,2,2,17,24.29,0,0.0,6.0,63260.0,31630.0,0,3,8,0.647,57.72
1,HMIS Hospital,2023-05-27,2023,2,5,May,Saturday,4,Pediatrics,Clinical,70,5,4,18,25.71,1,20.0,4.75,132335.0,26467.0,0,3,8,0.611,54.78
1,HMIS Hospital,2023-05-28,2023,2,5,May,Sunday,4,Pediatrics,Clinical,70,1,2,17,24.29,0,0.0,5.0,88235.0,88235.0,0,3,8,0.647,59.72
1,HMIS Hospital,2023-05-29,2023,2,5,May,Monday,4,Pediatrics,Clinical,70,2,7,12,17.14,0,0.0,3.7142857142857144,99921.0,49960.5,0,3,8,0.917,59.43
1,HMIS Hospital,2023-05-30,2023,2,5,May,Tuesday,4,Pediatrics,Clinical,70,3,5,10,14.29,0,0.0,5.4,104314.0,34771.33,0,3,8,1.1,54.92
1,HMIS Hospital,2023-05-31,2023,2,5,May,Wednesday,4,Pediatrics,Clinical,70,3,1,12,17.14,0,0.0,2.0,94263.0,31421.0,0,3,8,0.917,62.86
1,HMIS Hospital,2023-06-01,2023,2,6,June,Thursday,4,Pediatrics,Clinical,70,1,2,11,15.71,0,0.0,3.5,15614.0,15614.0,0,3,8,1.0,59.28
1,HMIS Hospital,2023-06-02,2023,2,6,June,Friday,4,Pediatrics,Clinical,70,0,2,9,12.86,0,,8.5,0.0,0.0,0,3,8,1.222,
1,HMIS Hospital,2023-06-03,2023,2,6,June,Saturday,4,Pediatrics,Clinical,70,2,1,10,14.29,0,0.0,3.0,75180.0,37590.0,0,3,8,1.1,59.72
1,HMIS Hospital,2023-06-04,2023,2,6,June,Sunday,4,Pediatrics,Clinical,70,4,2,12,17.14,0,0.0,6.5,154241.0,38560.25,0,3,8,0.917,53.86
1,HMIS Hospital,2023-06-05,2023,2,6,June,Monday,4,Pediatrics,Clinical,70,3,4,11,15.71,0,0.0,6.25,114747.0,38249.0,0,3,8,1.0,53.78
1,HMIS Hospital,2023-06-06,2023,2,6,June,Tuesday,4,Pediatrics,Clinical,70,6,4,13,18.57,0,0.0,3.0,287766.0,47961.0,0,3,8,0.846,61.43
1,HMIS Hospital,2023-06-07,2023,2,6,June,Wednesday,4,Pediatrics,Clinical,70,4,2,15,21.43,0,0.0,5.0,192221.0,48055.25,0,3,8,0.733,58.57
1,HMIS Hospital,2023-06-08,2023,2,6,June,Thursday,4,Pediatrics,Clinical,70,4,4,15,21.43,0,0.0,1.5,143281.0,35820.25,0,3,8,0.733,65.57
1,HMIS Hospital,2023-06-09,2023,2,6,June,Friday,4,Pediatrics,Clinical,70,7,3,19,27.14,0,0.0,4.666666666666667,185419.0,26488.43,0,3,8,0.579,61.52
1,HMIS Hospital,2023-06-10,2023,2,6,June,Saturday,4,Pediatrics,Clinical,70,5,7,17,24.29,1,20.0,2.5714285714285716,249380.0,49876.0,0,3,8,0.647,58.57
1,HMIS Hospital,2023-06-11,2023,2,6,June,Sunday,4,Pediatrics,Clinical,70,1,5,13,18.57,0,0.0,3.8,89244.0,89244.0,0,3,8,0.846,59.83
1,HMIS Hospital,2023-06-12,2023,2,6,June,Monday,4,Pediatrics,Clinical,70,9,3,19,27.14,0,0.0,5.666666666666667,347383.0,38598.11,0,3,8,0.579,59.52
1,HMIS Hospital,2023-06-13,2023,2,6,June,Tuesday,4,Pediatrics,Clinical,70,8,5,22,31.43,1,12.5,2.0,359995.0,44999.38,0,3,8,0.5,64.82
1,HMIS Hospital,2023-06-14,2023,2,6,June,Wednesday,4,Pediatrics,Clinical,70,8,4,26,37.14,0,0.0,2.5,330958.0,41369.75,0,3,8,0.423,69.86
1,HMIS Hospital,2023-06-15,2023,2,6,June,Thursday,4,Pediatrics,Clinical,70,7,5,28,40.0,0,0.0,4.2,345408.0,49344.0,0,3,8,0.393,67.6
1,HMIS Hospital,2023-06-16,2023,2,6,June,Friday,4,Pediatrics,Clinical,70,6,5,29,41.43,0,0.0,4.8,254998.0,42499.67,0,3,8,0.379,66.97
1,HMIS Hospital,2023-06-17,2023,2,6,June,Saturday,4,Pediatrics,Clinical,70,2,2,29,41.43,0,0.0,1.5,91935.0,45967.5,0,3,8,0.379,73.57
